"Restaurant";"Review_Date";"User_Name";"User_Reviews";"User_Restaurant_Reviews";"User_Helpful_Votes"
"Pierogarnia Mandu";"7/16/2015";"Biker-Tho...";74;15;34
"Pierogarnia Mandu";"7/16/2015";"clio_sele...";2;0;2
"Pierogarnia Mandu";"7/15/2015";"Agata S";3;0;5
"Pierogarnia Mandu";"7/14/2015";"Aliai14";10;3;4
"Pierogarnia Mandu";"7/12/2015";"Julita S";24;14;6
"Pierogarnia Mandu";"7/12/2015";"Patrycja...";4;3;2
"Pierogarnia Mandu";"7/12/2015";"KarlaWu";20;8;6
"Pierogarnia Mandu";"7/12/2015";"Piotrek K";9;7;1
"Pierogarnia Mandu";"7/12/2015";"moab_13";63;19;50
"Pierogarnia Mandu";"7/11/2015";"Janek K";10;6;1
"Pierogarnia Mandu";"7/11/2015";"Caroline...";9;7;0
"Pierogarnia Mandu";"7/9/2015";"Kallveris";6;4;1
"Pierogarnia Mandu";"7/7/2015";"KPNTN";90;43;30
"Pierogarnia Mandu";"7/5/2015";"Alutka95";32;15;27
"Pierogarnia Mandu";"7/3/2015";"Annomon";26;21;9
"Pierogarnia Mandu";"6/30/2015";"Svietik";43;14;24
"Pierogarnia Mandu";"6/30/2015";"Vladimir...";4;3;0
"Pierogarnia Mandu";"6/30/2015";"Sycyliana";45;21;8
"Pierogarnia Mandu";"6/30/2015";"Mateusz M";20;10;11
"Pierogarnia Mandu";"6/28/2015";"Filip D";3;3;0
"Pierogarnia Mandu";"6/24/2015";"Dominika...";3;3;1
"Pierogarnia Mandu";"6/22/2015";"Agnieszka...";18;14;3
"Pierogarnia Mandu";"6/20/2015";"Kaya Z";10;8;2
"Pierogarnia Mandu";"6/20/2015";"vanilla16...";9;5;0
"Pierogarnia Mandu";"6/17/2015";"Lemmra";16;14;5
"Pierogarnia Mandu";"6/15/2015";"Camille B";6;6;2
"Pierogarnia Mandu";"6/12/2015";"kaczmarol...";3;3;1
"Pierogarnia Mandu";"6/9/2015";"tenkoloro...";8;3;6
"Pierogarnia Mandu";"6/9/2015";"wbielawsk...";12;11;4
"Pierogarnia Mandu";"6/9/2015";"Pawlikowa";13;9;2
"Pierogarnia Mandu";"6/5/2015";"Malgorzat...";34;22;19
"Pierogarnia Mandu";"6/1/2015";"PJOTromss...";23;17;12
"Pierogarnia Mandu";"5/30/2015";"RudyUS";3;3;0
"Pierogarnia Mandu";"5/27/2015";"Donatella...";68;47;26
"Pierogarnia Mandu";"5/26/2015";"Marta C";27;18;10
"Pierogarnia Mandu";"5/20/2015";"Pitforek";13;0;4
"Pierogarnia Mandu";"5/18/2015";"anieczka";2;0;0
"Pierogarnia Mandu";"5/16/2015";"Elena K";50;14;6
"Pierogarnia Mandu";"5/15/2015";"Marco G";8;8;0
"Pierogarnia Mandu";"5/15/2015";"Raffik000...";124;36;66
"Pierogarnia Mandu";"5/13/2015";"Darek C";1;0;1
"Pierogarnia Mandu";"5/11/2015";"Marta J";4;3;1
"Pierogarnia Mandu";"5/10/2015";"Jan A";8;7;6
"Pierogarnia Mandu";"5/6/2015";"Robert T";40;23;16
"Pierogarnia Mandu";"5/5/2015";"Nina W";33;14;29
"Pierogarnia Mandu";"5/5/2015";"Jana W";42;20;22
"Pierogarnia Mandu";"5/2/2015";"Agnieszka...";6;6;0
"Pierogarnia Mandu";"5/2/2015";"ThaMik";1;0;0
"Pierogarnia Mandu";"5/1/2015";"Tomasz K";3;3;1
"Pierogarnia Mandu";"5/1/2015";"Joanna M";2;0;0
"Pierogarnia Mandu";"4/28/2015";"Asa S";1;0;1
"Pierogarnia Mandu";"4/28/2015";"Acantus";17;13;3
"Pierogarnia Mandu";"4/26/2015";"W Z";24;22;12
"Pierogarnia Mandu";"4/26/2015";"BerlinFra...";65;30;36
"Pierogarnia Mandu";"4/26/2015";"Paulina E...";2;0;0
"Pierogarnia Mandu";"4/20/2015";"murlesia";313;187;86
"Pierogarnia Mandu";"4/13/2015";"Mateusz S";1;0;0
"Pierogarnia Mandu";"4/11/2015";"Monikki71";24;19;7
"Pierogarnia Mandu";"3/29/2015";"Bartomie...";39;12;16
"Pierogarnia Mandu";"3/18/2015";"KinkyAnn";6;5;2
"Pierogarnia Mandu";"3/17/2015";"Klinkosia";29;11;19
"Pierogarnia Mandu";"3/15/2015";"Artur B";4;4;3
"Pierogarnia Mandu";"3/15/2015";"Marta F";15;15;6
"Pierogarnia Mandu";"3/12/2015";"JPopiel";213;29;121
"Pierogarnia Mandu";"2/26/2015";"keryjka";1;0;0
"Pierogarnia Mandu";"2/23/2015";"G N";3;0;2
"Pierogarnia Mandu";"2/22/2015";"AlexTrojm...";12;9;3
"Pierogarnia Mandu";"2/18/2015";"brak l";7;7;7
"Pierogarnia Mandu";"2/18/2015";"Marloie";65;33;27
"Pierogarnia Mandu";"2/14/2015";"Zet E";41;17;18
"Pierogarnia Mandu";"2/14/2015";"Wojciech...";302;177;160
"Pierogarnia Mandu";"2/11/2015";"Marta B";4;4;2
"Pierogarnia Mandu";"2/1/2015";"Adam J";3;3;0
"Pierogarnia Mandu";"1/22/2015";"Kamil M";7;7;2
"Pierogarnia Mandu";"1/21/2015";"Basia S";4;3;4
"Pierogarnia Mandu";"1/21/2015";"nielubiet...";12;3;14
"Pierogarnia Mandu";"1/20/2015";"Marek D";91;55;28
"Pierogarnia Mandu";"1/10/2015";"Nikolay82";46;40;17
"Pierogarnia Mandu";"1/4/2015";"jacektr";2;0;3
"Pierogarnia Mandu";"1/3/2015";"Magdalena...";6;4;4
"Pierogarnia Mandu";"1/3/2015";"Anna K";39;31;17
"Pierogarnia Mandu";"12/19/2014";"Alicja B";29;20;12
"Pierogarnia Mandu";"12/16/2014";"Adam K";4;3;4
"Pierogarnia Mandu";"12/9/2014";"chiara_sg...";51;43;13
"Pierogarnia Mandu";"11/29/2014";"Pawe B";18;7;1
"Pierogarnia Mandu";"11/19/2014";"recensito...";60;25;36
"Pierogarnia Mandu";"11/17/2014";"Pszczoolk...";3;0;2
"Pierogarnia Mandu";"10/16/2014";"ciemny77";3;0;2
"Pierogarnia Mandu";"10/12/2014";"Cristiana...";8;8;11
"Familia Bistro";"10/29/2015";"EboracumYork";198;129;96
"Familia Bistro";"10/29/2015";"Anna S";1;0;1
"Familia Bistro";"10/22/2015";"WKNDWa";30;6;2
"Familia Bistro";"10/9/2015";"Pau P";17;16;7
"Familia Bistro";"9/27/2015";"Laddie O";1;0;1
"Familia Bistro";"9/27/2015";"Annecxt";17;0;19
"Familia Bistro";"9/10/2015";"Brussels_Judging";21;13;9
"Familia Bistro";"9/4/2015";"Johan L";2;0;1
"Familia Bistro";"8/25/2015";"clara851";30;4;7
"Familia Bistro";"8/20/2015";"Toby M";2;0;0
"Familia Bistro";"8/20/2015";"TimKJ";31;20;6
"Familia Bistro";"8/14/2015";"bpiscesun";17;5;3
"Familia Bistro";"7/25/2015";"Arne N";1;0;0
"Familia Bistro";"7/7/2015";"Cedric S";3;0;1
"Familia Bistro";"5/17/2015";"ninainceman";10;5;8
"Familia Bistro";"11/17/2015";"Anna K";39;31;17
"Familia Bistro";"11/16/2015";"dompros";1;0;0
"Familia Bistro";"11/16/2015";"Jacek O";2;0;0
"Familia Bistro";"11/12/2015";"Grzegorz...";86;36;39
"Familia Bistro";"11/12/2015";"Marta K";1;0;0
"Familia Bistro";"11/5/2015";"Przemysa...";1;0;0
"Familia Bistro";"11/5/2015";"Nadia F";76;44;16
"Familia Bistro";"11/5/2015";"Ricciolis...";462;292;139
"Familia Bistro";"11/5/2015";"trans00";1;0;0
"Familia Bistro";"10/29/2015";"Hieronim...";1;0;1
"Familia Bistro";"10/29/2015";"Micha J";2;0;0
"Familia Bistro";"10/29/2015";"Rob C";1;0;0
"Familia Bistro";"9/28/2015";"smakoszek...";2;0;0
"Familia Bistro";"9/23/2015";"22MP22";21;20;4
"Familia Bistro";"9/6/2015";"Ania B";29;22;8
"Familia Bistro";"8/31/2015";"Bogusaw...";1;0;0
"Familia Bistro";"8/27/2015";"Julia R";1;0;0
"Familia Bistro";"8/24/2015";"Anna P";1;0;0
"Familia Bistro";"8/23/2015";"Photograp...";74;45;21
"Familia Bistro";"8/16/2015";"teresa c";1;0;0
"Familia Bistro";"8/16/2015";"Agnieszka...";10;10;3
"Familia Bistro";"8/16/2015";"tomson623";28;13;6
"Familia Bistro";"8/11/2015";"Justyna M";5;5;2
"Familia Bistro";"8/8/2015";"Renata D";5;3;1
"Familia Bistro";"8/1/2015";"mira k";6;4;4
"Familia Bistro";"7/23/2015";"ignacio o";30;30;14
"Familia Bistro";"7/20/2015";"Aleksandr...";1;0;0
"Familia Bistro";"5/30/2015";"Gajos76";2;0;0
"Familia Bistro";"5/9/2015";"Magdalena...";31;23;4
"Familia Bistro";"5/8/2015";"Gdynia123...";1;0;0
"Wine Bar & Restaurant Literacka";"11/12/2015";"abakus";27;16;5
"Wine Bar & Restaurant Literacka";"11/12/2015";"Stein12345";19;16;5
"Wine Bar & Restaurant Literacka";"11/5/2015";"Norwaylady01";3;0;1
"Wine Bar & Restaurant Literacka";"10/29/2015";"EboracumYork";198;129;96
"Wine Bar & Restaurant Literacka";"10/29/2015";"IanJuan";112;55;34
"Wine Bar & Restaurant Literacka";"10/22/2015";"anniekdebakker";8;7;3
"Wine Bar & Restaurant Literacka";"10/22/2015";"Jonas K";1;0;0
"Wine Bar & Restaurant Literacka";"10/22/2015";"Gronings_Expat";95;24;85
"Wine Bar & Restaurant Literacka";"10/15/2015";"Gregg M";13;10;2
"Wine Bar & Restaurant Literacka";"10/13/2015";"Taylordiva";12;8;7
"Wine Bar & Restaurant Literacka";"10/7/2015";"Pine07";183;60;55
"Wine Bar & Restaurant Literacka";"10/3/2015";"Joanna M";1;0;0
"Wine Bar & Restaurant Literacka";"10/2/2015";"antony l";3;0;10
"Wine Bar & Restaurant Literacka";"9/23/2015";"Jorgen H";2;0;0
"Wine Bar & Restaurant Literacka";"9/22/2015";"OscarOslo";17;6;11
"Wine Bar & Restaurant Literacka";"9/21/2015";"Jan S";4;3;1
"Wine Bar & Restaurant Literacka";"9/18/2015";"debdahl";124;62;58
"Wine Bar & Restaurant Literacka";"9/17/2015";"Mari L";3;0;0
"Wine Bar & Restaurant Literacka";"9/14/2015";"Beckybumbledrop";50;35;5
"Wine Bar & Restaurant Literacka";"9/14/2015";"ShanksPonies";80;39;50
"Wine Bar & Restaurant Literacka";"9/13/2015";"Oeien";8;6;0
"Wine Bar & Restaurant Literacka";"9/7/2015";"knemis";31;12;6
"Wine Bar & Restaurant Literacka";"9/1/2015";"fsax";59;34;42
"Wine Bar & Restaurant Literacka";"8/27/2015";"Petepee";31;25;16
"Wine Bar & Restaurant Literacka";"8/26/2015";"langholm";19;11;5
"Wine Bar & Restaurant Literacka";"8/24/2015";"Salim D";4;3;1
"Wine Bar & Restaurant Literacka";"8/23/2015";"Niall C";15;10;16
"Wine Bar & Restaurant Literacka";"8/17/2015";"NielsB90";3;0;2
"Wine Bar & Restaurant Literacka";"8/14/2015";"Fleckapuppy";48;32;13
"Wine Bar & Restaurant Literacka";"8/14/2015";"losprohlos";10;10;4
"Wine Bar & Restaurant Literacka";"8/13/2015";"lenkre";96;60;48
"Wine Bar & Restaurant Literacka";"8/9/2015";"Gio S";36;24;12
"Wine Bar & Restaurant Literacka";"8/5/2015";"Cristina F";2;0;0
"Wine Bar & Restaurant Literacka";"8/5/2015";"Ron v";68;47;15
"Wine Bar & Restaurant Literacka";"8/5/2015";"happytravelerDurham";47;29;25
"Wine Bar & Restaurant Literacka";"8/4/2015";"Gian81_1";105;80;52
"Wine Bar & Restaurant Literacka";"8/3/2015";"Gail M";5;3;1
"Wine Bar & Restaurant Literacka";"8/1/2015";"Jouni L";104;41;51
"Wine Bar & Restaurant Literacka";"7/29/2015";"Jessika B";1;0;1
"Wine Bar & Restaurant Literacka";"7/19/2015";"LadyItameri";4;3;0
"Wine Bar & Restaurant Literacka";"7/15/2015";"Hesimj";1;0;2
"Wine Bar & Restaurant Literacka";"7/15/2015";"Storm4me";67;18;47
"Wine Bar & Restaurant Literacka";"7/15/2015";"Brett P";2;0;2
"Wine Bar & Restaurant Literacka";"7/15/2015";"Babeski";45;37;31
"Wine Bar & Restaurant Literacka";"7/11/2015";"tomih95";1;0;0
"Wine Bar & Restaurant Literacka";"7/10/2015";"mikkom197";5;4;7
"Wine Bar & Restaurant Literacka";"7/9/2015";"Harrie H";5;4;1
"Wine Bar & Restaurant Literacka";"7/8/2015";"Solveigege";2;0;0
"Wine Bar & Restaurant Literacka";"6/15/2015";"joew1967";39;23;33
"Wine Bar & Restaurant Literacka";"6/14/2015";"Ravennarose96";137;67;117
"Wine Bar & Restaurant Literacka";"6/4/2015";"Ulf P";61;39;26
"Wine Bar & Restaurant Literacka";"6/3/2015";"DiploDave";39;28;17
"Wine Bar & Restaurant Literacka";"6/1/2015";"Megi P";12;3;4
"Wine Bar & Restaurant Literacka";"5/31/2015";"Sharon G";49;38;17
"Wine Bar & Restaurant Literacka";"5/31/2015";"balzan";6;6;4
"Wine Bar & Restaurant Literacka";"5/30/2015";"Phillip S";11;9;3
"Wine Bar & Restaurant Literacka";"5/26/2015";"Gian81_1";105;80;52
"Wine Bar & Restaurant Literacka";"5/26/2015";"Cranwood";1;0;0
"Wine Bar & Restaurant Literacka";"5/22/2015";"yvonnefors";2;0;0
"Wine Bar & Restaurant Literacka";"5/21/2015";"DrVetticus";16;5;14
"Wine Bar & Restaurant Literacka";"5/20/2015";"Lee M";32;13;9
"Wine Bar & Restaurant Literacka";"5/7/2015";"Nina S";8;4;6
"Wine Bar & Restaurant Literacka";"4/21/2015";"Adriana M";11;7;2
"Wine Bar & Restaurant Literacka";"3/28/2015";"Kai D";36;26;29
"Wine Bar & Restaurant Literacka";"3/28/2015";"LadyLottie";19;13;15
"Wine Bar & Restaurant Literacka";"3/8/2015";"NiallF91";16;12;9
"Wine Bar & Restaurant Literacka";"3/5/2015";"Arya O";26;9;19
"Wine Bar & Restaurant Literacka";"3/5/2015";"D H";5;5;2
"Wine Bar & Restaurant Literacka";"3/3/2015";"ClaireLoop";4;4;5
"Wine Bar & Restaurant Literacka";"3/1/2015";"Camilla H";2;0;2
"Wine Bar & Restaurant Literacka";"2/28/2015";"frkmira";2;0;3
"Wine Bar & Restaurant Literacka";"2/22/2015";"racingferret_uk";3;0;1
"Wine Bar & Restaurant Literacka";"2/21/2015";"Robin V";4;0;3
"Wine Bar & Restaurant Literacka";"2/8/2015";"t0by86";32;22;30
"Wine Bar & Restaurant Literacka";"2/6/2015";"Vonpaananen";1;0;2
"Wine Bar & Restaurant Literacka";"1/18/2015";"GunnHa";276;194;121
"Wine Bar & Restaurant Literacka";"12/29/2014";"moya f";25;17;14
"Wine Bar & Restaurant Literacka";"11/22/2014";"tony w";56;33;28
"Wine Bar & Restaurant Literacka";"11/22/2014";"Leena S";182;125;40
"Wine Bar & Restaurant Literacka";"11/18/2014";"william2905";21;15;11
"Wine Bar & Restaurant Literacka";"10/23/2014";"Martin K";15;9;10
"Wine Bar & Restaurant Literacka";"10/13/2014";"joew1967";39;23;33
"Wine Bar & Restaurant Literacka";"8/25/2014";"Jilllian";650;466;347
"Wine Bar & Restaurant Literacka";"8/24/2014";"Lonesin";8;5;13
"Wine Bar & Restaurant Literacka";"8/2/2014";"Phillip S";11;9;3
"Wine Bar & Restaurant Literacka";"8/1/2014";"Emmanuel A";2;0;1
"Wine Bar & Restaurant Literacka";"6/12/2014";"Ine Therese K";9;7;12
"Wine Bar & Restaurant Literacka";"11/18/2015";"GunnTore";2;0;0
"Wine Bar & Restaurant Literacka";"11/16/2015";"Arne E";10;4;1
"Wine Bar & Restaurant Literacka";"11/15/2015";"Irene K";4;0;2
"Wine Bar & Restaurant Literacka";"11/12/2015";"Johanna S";1;0;0
"Wine Bar & Restaurant Literacka";"11/5/2015";"Katarzyna...";10;8;1
"Wine Bar & Restaurant Literacka";"10/29/2015";"arnteivin...";8;7;2
"Wine Bar & Restaurant Literacka";"10/29/2015";"Murthe";51;21;3
"Wine Bar & Restaurant Literacka";"10/29/2015";"Geir V";8;5;0
"Wine Bar & Restaurant Literacka";"10/22/2015";"Kristoffe...";7;4;5
"Wine Bar & Restaurant Literacka";"10/22/2015";"Bokjah";3;3;0
"Wine Bar & Restaurant Literacka";"10/15/2015";"Turysta_7";47;21;44
"Wine Bar & Restaurant Literacka";"10/15/2015";"Mena12345";55;20;13
"Wine Bar & Restaurant Literacka";"9/22/2015";"AstridLan...";15;4;10
"Wine Bar & Restaurant Literacka";"9/16/2015";"rascalibe...";1;0;0
"Wine Bar & Restaurant Literacka";"9/16/2015";"maurowave";818;340;715
"Wine Bar & Restaurant Literacka";"9/14/2015";"alberaf";355;283;159
"Wine Bar & Restaurant Literacka";"9/11/2015";"Davy M";7;4;5
"Wine Bar & Restaurant Literacka";"8/26/2015";"alcont90";1;0;0
"Wine Bar & Restaurant Literacka";"8/22/2015";"bertjonge...";85;30;7
"Wine Bar & Restaurant Literacka";"8/15/2015";"Trond L";16;12;10
"Wine Bar & Restaurant Literacka";"8/14/2015";"olov a";6;6;2
"Wine Bar & Restaurant Literacka";"8/10/2015";"marcolio9...";12;3;3
"Wine Bar & Restaurant Literacka";"8/10/2015";"jorunn53";47;24;23
"Wine Bar & Restaurant Literacka";"8/9/2015";"reginaf17...";17;8;8
"Wine Bar & Restaurant Literacka";"8/8/2015";"Pro F";9;4;4
"Wine Bar & Restaurant Literacka";"8/4/2015";"PHLVB";6;6;1
"Wine Bar & Restaurant Literacka";"8/1/2015";"Zawalidro...";11;9;12
"Wine Bar & Restaurant Literacka";"7/29/2015";"Tollaro";8;7;7
"Wine Bar & Restaurant Literacka";"7/21/2015";"Hattifnat...";3;0;3
"Wine Bar & Restaurant Literacka";"7/21/2015";"Erika S";20;9;7
"Wine Bar & Restaurant Literacka";"7/19/2015";"Tullingee...";12;8;4
"Wine Bar & Restaurant Literacka";"7/19/2015";"Sara L";5;4;2
"Wine Bar & Restaurant Literacka";"7/18/2015";"Pawe K";2;0;6
"Wine Bar & Restaurant Literacka";"7/18/2015";"Anna K";10;7;15
"Wine Bar & Restaurant Literacka";"7/17/2015";"Tom P";3;3;1
"Wine Bar & Restaurant Literacka";"7/13/2015";"Hakujin72";1;0;0
"Wine Bar & Restaurant Literacka";"7/9/2015";"Anders J";13;9;8
"Wine Bar & Restaurant Literacka";"6/23/2015";"Anne Mari...";95;48;16
"Wine Bar & Restaurant Literacka";"6/9/2015";"Galina B";106;40;61
"Wine Bar & Restaurant Literacka";"6/2/2015";"Svein B";2;0;1
"Wine Bar & Restaurant Literacka";"5/26/2015";"Joppe2013";2;0;1
"Wine Bar & Restaurant Literacka";"5/25/2015";"macdrolas";57;39;23
"Wine Bar & Restaurant Literacka";"5/20/2015";"Frode G";10;0;2
"Wine Bar & Restaurant Literacka";"5/20/2015";"Anita N";8;3;3
"Wine Bar & Restaurant Literacka";"5/20/2015";"Terje F";108;55;76
"Wine Bar & Restaurant Literacka";"5/19/2015";"igigabass";64;23;36
"Wine Bar & Restaurant Literacka";"5/15/2015";"Ilona K";75;22;11
"Wine Bar & Restaurant Literacka";"5/3/2015";"Ancalagon...";9;5;3
"Wine Bar & Restaurant Literacka";"4/25/2015";"JoneHS";12;10;9
"Wine Bar & Restaurant Literacka";"4/15/2015";"RubiaPola...";9;0;5
"Wine Bar & Restaurant Literacka";"3/15/2015";"Mathilda...";8;7;2
"Wine Bar & Restaurant Literacka";"3/8/2015";"Edyta S";96;70;18
"Wine Bar & Restaurant Literacka";"3/7/2015";"SBrenden";1;0;1
"Wine Bar & Restaurant Literacka";"3/7/2015";"IngridBie";4;3;11
"Wine Bar & Restaurant Literacka";"2/21/2015";"Laars1";30;18;8
"Wine Bar & Restaurant Literacka";"2/17/2015";"Beherma";1;0;1
"Wine Bar & Restaurant Literacka";"2/8/2015";"jompah";7;5;3
"Wine Bar & Restaurant Literacka";"1/25/2015";"Curly_Da";15;6;19
"Wine Bar & Restaurant Literacka";"10/30/2014";"Anna G";16;10;7
"Wine Bar & Restaurant Literacka";"10/21/2014";"unnimarle...";59;33;16
"Wine Bar & Restaurant Literacka";"10/13/2014";"Pumachic";13;4;3
"Wine Bar & Restaurant Literacka";"8/24/2014";"Bullmamma";15;9;5
"Wine Bar & Restaurant Literacka";"8/23/2014";"ebuphil";65;35;25
"Wine Bar & Restaurant Literacka";"8/23/2014";"Alessandr...";67;33;23
"Wine Bar & Restaurant Literacka";"8/18/2014";"Kyjanka";113;50;107
"Wine Bar & Restaurant Literacka";"5/10/2014";"Jhaug81";1;0;2
"Wine Bar & Restaurant Literacka";"4/26/2014";"marta s";1;0;1
"Jozef K";"11/12/2015";"Jakub P";7;7;15
"Jozef K";"11/5/2015";"TheCodfather";64;38;88
"Jozef K";"10/29/2015";"JulesG1304";7;3;3
"Jozef K";"10/29/2015";"william t";133;95;16
"Jozef K";"10/29/2015";"Colin M";4;3;0
"Jozef K";"10/29/2015";"Thomas M";3;0;2
"Jozef K";"10/22/2015";"anniekdebakker";8;7;3
"Jozef K";"10/22/2015";"Richard B";4;0;1
"Jozef K";"10/14/2015";"Marcin K";16;15;1
"Jozef K";"10/13/2015";"Gregg M";13;10;2
"Jozef K";"9/24/2015";"kochamkinie";154;37;71
"Jozef K";"8/15/2015";"Marioviaggiatore";379;169;262
"Jozef K";"8/6/2015";"loic_ds";5;5;1
"Jozef K";"8/4/2015";"Linda_1876";4;3;3
"Jozef K";"8/3/2015";"Tonje O";7;6;0
"Jozef K";"7/31/2015";"hemingwayaway";137;66;242
"Jozef K";"7/25/2015";"Martyna S";5;4;2
"Jozef K";"7/14/2015";"garybasing";32;13;10
"Jozef K";"7/12/2015";"Juliaaurora";24;9;26
"Jozef K";"5/31/2015";"Sharon G";49;38;17
"Jozef K";"5/20/2015";"Linnea K";10;8;5
"Jozef K";"5/6/2015";"wildcats8";66;13;44
"Jozef K";"4/26/2015";"Leonard G";8;8;2
"Jozef K";"4/24/2015";"Miguel S";15;8;6
"Jozef K";"4/19/2015";"nicklawton";5;0;4
"Jozef K";"4/15/2015";"Adrian S";8;6;5
"Jozef K";"4/12/2015";"jassujasmin";3;3;1
"Jozef K";"3/29/2015";"sally h";75;37;74
"Jozef K";"3/9/2015";"WillBill55";166;45;67
"Jozef K";"3/4/2015";"m0zfan";58;40;68
"Jozef K";"2/2/2015";"meggymoo28";21;15;13
"Jozef K";"1/21/2015";"Matthijs J";20;9;5
"Jozef K";"1/16/2015";"Amylie-Laf";6;5;2
"Jozef K";"1/2/2015";"Daniel S";49;40;14
"Jozef K";"1/1/2015";"Michelle B";10;9;1
"Jozef K";"12/24/2014";"Dominik M";221;112;68
"Jozef K";"10/28/2014";"Stuart T";1;0;0
"Jozef K";"8/5/2014";"adventurena";20;11;21
"Jozef K";"7/16/2014";"esragezmekistiyo";23;19;14
"Jozef K";"6/16/2014";"LondonNYWA";19;16;8
"Jozef K";"6/14/2014";"Annasito";27;11;10
"Jozef K";"6/10/2014";"Nuranura";10;7;7
"Jozef K";"6/4/2014";"borynka";37;22;18
"Jozef K";"5/30/2014";"Magnus H";11;5;9
"Jozef K";"3/12/2014";"Vinnie T";32;24;20
"Jozef K";"1/24/2014";"AlanT88OWN";162;58;52
"Jozef K";"1/11/2014";"Voland363";1;0;1
"Jozef K";"1/9/2014";"J2119";5;3;7
"Jozef K";"1/9/2014";"Wales63";41;31;40
"Jozef K";"11/16/2015";"Bartosz K";6;5;1
"Jozef K";"11/12/2015";"Andrzej O";1;0;0
"Jozef K";"11/5/2015";"Paulina Z";3;3;0
"Jozef K";"11/5/2015";"Henrik L";21;9;0
"Jozef K";"10/29/2015";"Michael F";32;15;6
"Jozef K";"9/20/2015";"Darya R";4;4;0
"Jozef K";"9/10/2015";"red :";121;35;11
"Jozef K";"9/4/2015";"anna m";22;16;1
"Jozef K";"8/25/2015";"Marta N";26;25;5
"Jozef K";"8/19/2015";"Monika N";6;4;1
"Jozef K";"8/17/2015";"NazwaNieM...";5;5;3
"Jozef K";"8/15/2015";"Michal W";14;6;6
"Jozef K";"8/13/2015";"Piotr P";10;9;6
"Jozef K";"8/10/2015";"Natali S";7;6;0
"Jozef K";"8/3/2015";"ZimnaBuka";6;4;3
"Jozef K";"7/14/2015";"Tatyana D";319;228;77
"Jozef K";"7/4/2015";"Kanelbull...";45;37;17
"Jozef K";"5/24/2015";"ukasz W";16;6;5
"Jozef K";"4/25/2015";"GosiaKJ";37;25;13
"Jozef K";"4/21/2015";"S B";9;5;1
"Jozef K";"3/25/2015";"Tomsky1";10;8;2
"Jozef K";"2/22/2015";"Micha M";12;8;5
"Jozef K";"2/18/2015";"Huubii";36;30;13
"Jozef K";"1/4/2015";"Anna K";39;31;17
"Jozef K";"11/25/2014";"Odd R";11;9;2
"Jozef K";"8/11/2014";"lustgarte...";3;0;4
"Jozef K";"7/28/2014";"Kristofer...";5;5;0
"Jozef K";"7/20/2014";"jjg j";86;59;12
"Jozef K";"5/24/2014";"Edyta S";96;70;18
"Jozef K";"5/8/2014";"Framy59";199;82;109
"Jozef K";"4/6/2014";"Mathilda...";8;7;2
"Retro Cafe";"11/12/2015";"candmcooke1";57;45;24
"Retro Cafe";"11/12/2015";"vt2europe";20;13;3
"Retro Cafe";"10/29/2015";"Colin M";4;3;0
"Retro Cafe";"10/22/2015";"anniekdebakker";8;7;3
"Retro Cafe";"10/22/2015";"tony w";56;33;28
"Retro Cafe";"10/15/2015";"Taylordiva";12;8;7
"Retro Cafe";"10/13/2015";"ED44SF";71;17;35
"Retro Cafe";"10/6/2015";"SylwiaSza";84;31;25
"Retro Cafe";"9/28/2015";"Norbert K";40;35;17
"Retro Cafe";"9/24/2015";"kochamkinie";154;37;71
"Retro Cafe";"9/21/2015";"HoneymoonersUppsala";10;4;6
"Retro Cafe";"9/18/2015";"Fielina1234";10;8;0
"Retro Cafe";"9/13/2015";"Katie J";61;52;14
"Retro Cafe";"8/22/2015";"jesperzac";38;31;11
"Retro Cafe";"8/20/2015";"Niinacarina";7;5;2
"Retro Cafe";"8/19/2015";"Randriksen";38;23;18
"Retro Cafe";"8/16/2015";"lalapl";14;13;2
"Retro Cafe";"8/3/2015";"Tonje O";7;6;0
"Retro Cafe";"8/2/2015";"Lene H";20;16;2
"Retro Cafe";"7/28/2015";"viktoriaferencz";62;47;11
"Retro Cafe";"6/22/2015";"Steffen B";3;3;1
"Retro Cafe";"6/21/2015";"Anne V";7;5;1
"Retro Cafe";"6/14/2015";"Heather S";110;66;29
"Retro Cafe";"6/11/2015";"Marshland82";32;27;18
"Retro Cafe";"6/9/2015";"NainaKiewna";26;15;7
"Retro Cafe";"6/2/2015";"lindsayofsheaves";19;13;5
"Retro Cafe";"5/27/2015";"B R";30;6;16
"Retro Cafe";"5/26/2015";"Nicholas_Yanica";15;10;7
"Retro Cafe";"5/20/2015";"Cara L";12;10;5
"Retro Cafe";"4/24/2015";"Erika V";81;59;30
"Retro Cafe";"4/19/2015";"Jacovski1987";12;11;7
"Retro Cafe";"4/16/2015";"Sarah S";2;0;2
"Retro Cafe";"4/3/2015";"KatBarnwell";59;47;30
"Retro Cafe";"3/29/2015";"grimsruds";15;13;19
"Retro Cafe";"3/28/2015";"LadyLottie";19;13;15
"Retro Cafe";"3/25/2015";"TheChief";58;22;39
"Retro Cafe";"3/23/2015";"Guste M";50;13;25
"Retro Cafe";"3/20/2015";"goodgoodies";5;5;6
"Retro Cafe";"3/15/2015";"Kiwi_Karen2013";7;3;10
"Retro Cafe";"3/8/2015";"NiallF91";16;12;9
"Retro Cafe";"3/4/2015";"Kristian M";6;4;4
"Retro Cafe";"2/27/2015";"Pete973";17;9;3
